# $Id: gal-survey-grid-coords.csv,v 1.1 2007/12/19 23:15:03 kilsdonk Exp $
# Galactic Survey grid.
# Prepared by P. Backus
# Freq 1720 MHz
# Grid Spacing arcmin degrees
# Long          7.77  0.129523
# Lat           2.62  0.043690
# dl/db         0.90  0.015
#
# GalLong(deg),GalLat(deg),RA(J2000-hours),Dec(J2000-deg)
#
3.408552,0.873800,17.836378,-25.566740
3.538075,0.873800,17.841281,-25.455539
3.667598,0.873800,17.846176,-25.344300
3.797121,0.873800,17.851061,-25.233022
3.926644,0.873800,17.855936,-25.121706
4.056167,0.873800,17.860803,-25.010351
4.185690,0.873800,17.865661,-24.898959
4.315213,0.873800,17.870509,-24.787529
4.444736,0.873800,17.875349,-24.676062
4.574259,0.873800,17.880179,-24.564557
4.703782,0.873800,17.885001,-24.453016
4.833305,0.873800,17.889814,-24.341439
4.962828,0.873800,17.894618,-24.229824
-4.962828,-0.873800,17.613291,-33.609685
-4.833305,-0.873800,17.618856,-33.500444
-4.703782,-0.873800,17.624407,-33.391149
-4.574259,-0.873800,17.629944,-33.281801
-4.444736,-0.873800,17.635468,-33.172401
-4.315213,-0.873800,17.640978,-33.062948
-4.185690,-0.873800,17.646475,-32.953443
-4.056167,-0.873800,17.651959,-32.843887
-3.926644,-0.873800,17.657429,-32.734279
-3.797121,-0.873800,17.662886,-32.624621
-3.667598,-0.873800,17.668331,-32.514911
-3.538075,-0.873800,17.673762,-32.405152
-3.408552,-0.873800,17.679180,-32.295343
-3.279029,-0.873800,17.684585,-32.185484
-3.149506,-0.873800,17.689978,-32.075575
-3.019983,-0.873800,17.695358,-31.965618
-2.890460,-0.873800,17.700726,-31.855612
-2.760937,-0.873800,17.706081,-31.745558
-2.631414,-0.873800,17.711423,-31.635456
-2.501891,-0.873800,17.716754,-31.525307
-2.372368,-0.873800,17.722072,-31.415110
-2.242845,-0.873800,17.727377,-31.304867
-2.113322,-0.873800,17.732671,-31.194576
-1.983799,-0.873800,17.737953,-31.084240
-1.854276,-0.873800,17.743223,-30.973857
-1.724753,-0.873800,17.748480,-30.863429
-1.595230,-0.873800,17.753726,-30.752955
-1.465707,-0.873800,17.758961,-30.642436
-1.336184,-0.873800,17.764183,-30.531873
-1.206661,-0.873800,17.769394,-30.421265
-1.077138,-0.873800,17.774594,-30.310613
-0.947615,-0.873800,17.779782,-30.199917
-0.818092,-0.873800,17.784959,-30.089178
-0.688569,-0.873800,17.790124,-29.978395
-0.559046,-0.873800,17.795278,-29.867569
-0.429523,-0.873800,17.800422,-29.756701
-0.300000,-0.873800,17.805554,-29.645790
-0.170477,-0.873800,17.810675,-29.534838
-0.040954,-0.873800,17.815785,-29.423843
0.088569,-0.873800,17.820884,-29.312807
0.218092,-0.873800,17.825972,-29.201730
0.347615,-0.873800,17.831050,-29.090612
0.477138,-0.873800,17.836117,-28.979453
0.606661,-0.873800,17.841173,-28.868254
0.736184,-0.873800,17.846219,-28.757015
0.865707,-0.873800,17.851255,-28.645736
0.995230,-0.873800,17.856280,-28.534418
1.124753,-0.873800,17.861295,-28.423060
1.254276,-0.873800,17.866299,-28.311664
1.383799,-0.873800,17.871294,-28.200228
1.513322,-0.873800,17.876278,-28.088755
1.642845,-0.873800,17.881252,-27.977243
1.772368,-0.873800,17.886216,-27.865693
1.901891,-0.873800,17.891170,-27.754105
2.031414,-0.873800,17.896115,-27.642480
2.160937,-0.873800,17.901050,-27.530818
2.290460,-0.873800,17.905974,-27.419119
2.419983,-0.873800,17.910890,-27.307384
2.549506,-0.873800,17.915795,-27.195612
2.679029,-0.873800,17.920691,-27.083804
2.808552,-0.873800,17.925578,-26.971960
2.938075,-0.873800,17.930455,-26.860081
3.067598,-0.873800,17.935323,-26.748167
3.197121,-0.873800,17.940182,-26.636217
3.326644,-0.873800,17.945031,-26.524232
3.456167,-0.873800,17.949871,-26.412213
3.585690,-0.873800,17.954702,-26.300160
3.715213,-0.873800,17.959524,-26.188072
3.844736,-0.873800,17.964337,-26.075951
3.974259,-0.873800,17.969141,-25.963796
4.103782,-0.873800,17.973937,-25.851607
4.233305,-0.873800,17.978723,-25.739386
4.362828,-0.873800,17.983501,-25.627131
4.492351,-0.873800,17.988270,-25.514844
4.621874,-0.873800,17.993030,-25.402524
4.751397,-0.873800,17.997782,-25.290173
4.880920,-0.873800,18.002525,-25.177789
5.010443,-0.873800,18.007260,-25.065373
-4.995443,0.917490,17.492281,-32.661192
-4.865920,0.917490,17.497935,-32.553171
-4.736397,0.917490,17.503574,-32.445090
-4.606874,0.917490,17.509200,-32.336951
-4.477351,0.917490,17.514812,-32.228753
-4.347828,0.917490,17.520411,-32.120496
-4.218305,0.917490,17.525996,-32.012182
-4.088782,0.917490,17.531567,-31.903810
-3.959259,0.917490,17.537125,-31.795382
-3.829736,0.917490,17.542670,-31.686896
-3.700213,0.917490,17.548201,-31.578354
-3.570690,0.917490,17.553719,-31.469756
-3.441167,0.917490,17.559225,-31.361102
-3.311644,0.917490,17.564717,-31.252393
-3.182121,0.917490,17.570196,-31.143630
-3.052598,0.917490,17.575662,-31.034811
-2.923075,0.917490,17.581116,-30.925938
-2.793552,0.917490,17.586556,-30.817012
-2.664029,0.917490,17.591985,-30.708031
-2.534506,0.917490,17.597400,-30.598998
-2.404983,0.917490,17.602803,-30.489911
-2.275460,0.917490,17.608194,-30.380773
-2.145937,0.917490,17.613572,-30.271581
-2.016414,0.917490,17.618938,-30.162339
-1.886891,0.917490,17.624292,-30.053044
-1.757368,0.917490,17.629634,-29.943698
-1.627845,0.917490,17.634964,-29.834302
-1.498322,0.917490,17.640282,-29.724855
-1.368799,0.917490,17.645588,-29.615358
-1.239276,0.917490,17.650882,-29.505810
-1.109753,0.917490,17.656164,-29.396214
-0.980230,0.917490,17.661435,-29.286568
-0.850707,0.917490,17.666694,-29.176873
-0.721184,0.917490,17.671941,-29.067129
-0.591661,0.917490,17.677177,-28.957337
-0.462138,0.917490,17.682402,-28.847497
-0.332615,0.917490,17.687615,-28.737610
-0.203092,0.917490,17.692817,-28.627675
-0.073569,0.917490,17.698008,-28.517693
0.055954,0.917490,17.703188,-28.407664
0.185477,0.917490,17.708357,-28.297589
0.315000,0.917490,17.713515,-28.187468
0.444523,0.917490,17.718661,-28.077300
0.574046,0.917490,17.723797,-27.967087
0.703569,0.917490,17.728922,-27.856829
0.833092,0.917490,17.734037,-27.746526
0.962615,0.917490,17.739141,-27.636178
1.092138,0.917490,17.744234,-27.525786
1.221661,0.917490,17.749317,-27.415350
1.351184,0.917490,17.754389,-27.304870
1.480707,0.917490,17.759451,-27.194346
1.610230,0.917490,17.764502,-27.083779
1.739753,0.917490,17.769544,-26.973169
1.869276,0.917490,17.774575,-26.862517
1.998799,0.917490,17.779596,-26.751822
2.128322,0.917490,17.784606,-26.641085
2.257845,0.917490,17.789607,-26.530305
2.387368,0.917490,17.794598,-26.419485
2.516891,0.917490,17.799579,-26.308623
2.646414,0.917490,17.804550,-26.197720
2.775937,0.917490,17.809512,-26.086776
2.905460,0.917490,17.814464,-25.975792
3.034983,0.917490,17.819406,-25.864767
3.164506,0.917490,17.824338,-25.753703
3.294029,0.917490,17.829261,-25.642598
3.423552,0.917490,17.834175,-25.531455
3.553075,0.917490,17.839079,-25.420272
3.682598,0.917490,17.843974,-25.309050
3.812121,0.917490,17.848859,-25.197789
3.941644,0.917490,17.853736,-25.086490
4.071167,0.917490,17.858603,-24.975153
4.200690,0.917490,17.863461,-24.863778
4.330213,0.917490,17.868310,-24.752365
4.459736,0.917490,17.873150,-24.640915
4.589259,0.917490,17.877981,-24.529427
4.718782,0.917490,17.882803,-24.417903
4.848305,0.917490,17.887617,-24.306342
4.977828,0.917490,17.892422,-24.194744
-4.977828,-0.917490,17.615596,-33.645809
-4.848305,-0.917490,17.621160,-33.536545
-4.718782,-0.917490,17.626711,-33.427229
-4.589259,-0.917490,17.632247,-33.317859
-4.459736,-0.917490,17.637770,-33.208437
-4.330213,-0.917490,17.643280,-33.098962
-4.200690,-0.917490,17.648776,-32.989436
-4.071167,-0.917490,17.654259,-32.879858
-3.941644,-0.917490,17.659729,-32.770229
-3.812121,-0.917490,17.665185,-32.660549
-3.682598,-0.917490,17.670628,-32.550818
-3.553075,-0.917490,17.676059,-32.441037
-3.423552,-0.917490,17.681476,-32.331207
-3.294029,-0.917490,17.686881,-32.221327
-3.164506,-0.917490,17.692273,-32.111398
-3.034983,-0.917490,17.697653,-32.001420
-2.905460,-0.917490,17.703019,-31.891393
-2.775937,-0.917490,17.708374,-31.781319
-2.646414,-0.917490,17.713715,-31.671197
-2.516891,-0.917490,17.719045,-31.561027
-2.387368,-0.917490,17.724362,-31.450810
-2.257845,-0.917490,17.729667,-31.340546
-2.128322,-0.917490,17.734960,-31.230235
-1.998799,-0.917490,17.740241,-31.119879
-1.869276,-0.917490,17.745510,-31.009476
-1.739753,-0.917490,17.750767,-30.899028
-1.610230,-0.917490,17.756012,-30.788535
-1.480707,-0.917490,17.761246,-30.677997
-1.351184,-0.917490,17.766467,-30.567414
-1.221661,-0.917490,17.771678,-30.456786
-1.092138,-0.917490,17.776876,-30.346115
-0.962615,-0.917490,17.782064,-30.235400
-0.833092,-0.917490,17.787240,-30.124641
-0.703569,-0.917490,17.792404,-30.013840
-0.574046,-0.917490,17.797558,-29.902995
-0.444523,-0.917490,17.802700,-29.792108
-0.315000,-0.917490,17.807831,-29.681179
-0.185477,-0.917490,17.812952,-29.570207
-0.055954,-0.917490,17.818061,-29.459194
0.073569,-0.917490,17.823159,-29.348140
0.203092,-0.917490,17.828247,-29.237045
0.332615,-0.917490,17.833324,-29.125908
0.462138,-0.917490,17.838390,-29.014732
0.591661,-0.917490,17.843446,-28.903514
0.721184,-0.917490,17.848491,-28.792257
0.850707,-0.917490,17.853525,-28.680961
0.980230,-0.917490,17.858550,-28.569624
1.109753,-0.917490,17.863564,-28.458249
1.239276,-0.917490,17.868567,-28.346835
1.368799,-0.917490,17.873561,-28.235382
1.498322,-0.917490,17.878544,-28.123891
1.627845,-0.917490,17.883518,-28.012361
1.757368,-0.917490,17.888481,-27.900794
1.886891,-0.917490,17.893434,-27.789190
2.016414,-0.917490,17.898378,-27.677548
2.145937,-0.917490,17.903312,-27.565869
2.275460,-0.917490,17.908236,-27.454153
2.404983,-0.917490,17.913150,-27.342401
2.534506,-0.917490,17.918055,-27.230612
2.664029,-0.917490,17.922950,-27.118788
2.793552,-0.917490,17.927836,-27.006928
2.923075,-0.917490,17.932713,-26.895032
3.052598,-0.917490,17.937580,-26.783101
3.182121,-0.917490,17.942437,-26.671135
3.311644,-0.917490,17.947286,-26.559135
3.441167,-0.917490,17.952125,-26.447099
3.570690,-0.917490,17.956955,-26.335030
3.700213,-0.917490,17.961777,-26.222926
3.829736,-0.917490,17.966589,-26.110789
3.959259,-0.917490,17.971392,-25.998618
4.088782,-0.917490,17.976187,-25.886414
4.218305,-0.917490,17.980972,-25.774177
4.347828,-0.917490,17.985749,-25.661907
4.477351,-0.917490,17.990517,-25.549605
4.606874,-0.917490,17.995277,-25.437270
4.736397,-0.917490,18.000028,-25.324903
4.865920,-0.917490,18.004770,-25.212504
4.995443,-0.917490,18.009504,-25.100074
-4.980443,0.961180,17.490053,-32.624566
-4.850920,0.961180,17.495706,-32.516568
-4.721397,0.961180,17.501346,-32.408511
-4.591874,0.961180,17.506973,-32.300395
-4.462351,0.961180,17.512585,-32.192220
-4.332828,0.961180,17.518184,-32.083987
-4.203305,0.961180,17.523769,-31.975696
-4.073782,0.961180,17.529341,-31.867347
-3.944259,0.961180,17.534899,-31.758941
-3.814736,0.961180,17.540444,-31.650478
-3.685213,0.961180,17.545976,-31.541959
-3.555690,0.961180,17.551494,-31.433383
-3.426167,0.961180,17.557000,-31.324752
-3.296644,0.961180,17.562492,-31.216065
-3.167121,0.961180,17.567972,-31.107324
-3.037598,0.961180,17.573438,-30.998527
-2.908075,0.961180,17.578892,-30.889677
-2.778552,0.961180,17.584333,-30.780772
-2.649029,0.961180,17.589762,-30.671814
-2.519506,0.961180,17.595178,-30.562802
-2.389983,0.961180,17.600581,-30.453737
-2.260460,0.961180,17.605972,-30.344620
-2.130937,0.961180,17.611351,-30.235450
-2.001414,0.961180,17.616718,-30.126229
-1.871891,0.961180,17.622072,-30.016956
-1.742368,0.961180,17.627414,-29.907631
-1.612845,0.961180,17.632744,-29.798256
-1.483322,0.961180,17.638063,-29.688830
-1.353799,0.961180,17.643369,-29.579354
-1.224276,0.961180,17.648663,-29.469827
-1.094753,0.961180,17.653946,-29.360251
-0.965230,0.961180,17.659217,-29.250626
-0.835707,0.961180,17.664477,-29.140952
-0.706184,0.961180,17.669725,-29.031229
-0.576661,0.961180,17.674961,-28.921457
-0.447138,0.961180,17.680186,-28.811637
-0.317615,0.961180,17.685400,-28.701770
-0.188092,0.961180,17.690603,-28.591855
-0.058569,0.961180,17.695794,-28.481893
0.070954,0.961180,17.700974,-28.371885
0.200477,0.961180,17.706143,-28.261829
0.330000,0.961180,17.711301,-28.151728
0.459523,0.961180,17.716449,-28.041580
0.589046,0.961180,17.721585,-27.931387
0.718569,0.961180,17.726711,-27.821148
0.848092,0.961180,17.731826,-27.710864
0.977615,0.961180,17.736930,-27.600536
1.107138,0.961180,17.742024,-27.490163
1.236661,0.961180,17.747107,-27.379746
1.366184,0.961180,17.752179,-27.269285
1.495707,0.961180,17.757242,-27.158780
1.625230,0.961180,17.762294,-27.048232
1.754753,0.961180,17.767336,-26.937641
1.884276,0.961180,17.772367,-26.827007
2.013799,0.961180,17.777389,-26.716331
2.143322,0.961180,17.782400,-26.605612
2.272845,0.961180,17.787401,-26.494851
2.402368,0.961180,17.792393,-26.384049
2.531891,0.961180,17.797374,-26.273205
2.661414,0.961180,17.802346,-26.162320
2.790937,0.961180,17.807308,-26.051395
2.920460,0.961180,17.812260,-25.940428
3.049983,0.961180,17.817203,-25.829422
3.179506,0.961180,17.822136,-25.718375
3.309029,0.961180,17.827059,-25.607288
3.438552,0.961180,17.831973,-25.496162
3.568075,0.961180,17.836878,-25.384997
3.697598,0.961180,17.841773,-25.273793
3.827121,0.961180,17.846659,-25.162549
3.956644,0.961180,17.851536,-25.051268
4.086167,0.961180,17.856404,-24.939948
4.215690,0.961180,17.861262,-24.828589
4.345213,0.961180,17.866112,-24.717194
4.474736,0.961180,17.870952,-24.605760
4.604259,0.961180,17.875784,-24.494290
4.733782,0.961180,17.880607,-24.382782
4.863305,0.961180,17.885421,-24.271238
4.992828,0.961180,17.890226,-24.159657
-4.992828,-0.961180,17.617903,-33.681923
-4.863305,-0.961180,17.623467,-33.572637
-4.733782,-0.961180,17.629016,-33.463298
-4.604259,-0.961180,17.634552,-33.353907
-4.474736,-0.961180,17.640074,-33.244463
-4.345213,-0.961180,17.645583,-33.134966
-4.215690,-0.961180,17.651079,-33.025418
-4.086167,-0.961180,17.656561,-32.915819
-3.956644,-0.961180,17.662030,-32.806168
-3.827121,-0.961180,17.667486,-32.696467
-3.697598,-0.961180,17.672928,-32.586715
-3.568075,-0.961180,17.678358,-32.476913
-3.438552,-0.961180,17.683775,-32.367062
-3.309029,-0.961180,17.689179,-32.257161
-3.179506,-0.961180,17.694570,-32.147211
-3.049983,-0.961180,17.699949,-32.037212
-2.920460,-0.961180,17.705314,-31.927165
-2.790937,-0.961180,17.710668,-31.817070
-2.661414,-0.961180,17.716009,-31.706927
-2.531891,-0.961180,17.721338,-31.596737
-2.402368,-0.961180,17.726654,-31.486500
-2.272845,-0.961180,17.731958,-31.376216
-2.143322,-0.961180,17.737251,-31.265885
-2.013799,-0.961180,17.742531,-31.155509
-1.884276,-0.961180,17.747799,-31.045086
-1.754753,-0.961180,17.753055,-30.934618
-1.625230,-0.961180,17.758300,-30.824105
-1.495707,-0.961180,17.763532,-30.713548
-1.366184,-0.961180,17.768753,-30.602945
-1.236661,-0.961180,17.773963,-30.492298
-1.107138,-0.961180,17.779161,-30.381608
-0.977615,-0.961180,17.784347,-30.270874
-0.848092,-0.961180,17.789522,-30.160096
-0.718569,-0.961180,17.794686,-30.049275
-0.589046,-0.961180,17.799839,-29.938412
-0.459523,-0.961180,17.804980,-29.827506
-0.330000,-0.961180,17.810111,-29.716558
-0.200477,-0.961180,17.815230,-29.605568
-0.070954,-0.961180,17.820339,-29.494537
0.058569,-0.961180,17.825436,-29.383464
0.188092,-0.961180,17.830523,-29.272350
0.317615,-0.961180,17.835599,-29.161196
0.447138,-0.961180,17.840664,-29.050001
0.576661,-0.961180,17.845719,-28.938766
0.706184,-0.961180,17.850764,-28.827491
0.835707,-0.961180,17.855797,-28.716176
0.965230,-0.961180,17.860821,-28.604822
1.094753,-0.961180,17.865834,-28.493429
1.224276,-0.961180,17.870837,-28.381997
1.353799,-0.961180,17.875830,-28.270527
1.483322,-0.961180,17.880812,-28.159018
1.612845,-0.961180,17.885785,-28.047472
1.742368,-0.961180,17.890747,-27.935887
1.871891,-0.961180,17.895700,-27.824266
2.001414,-0.961180,17.900643,-27.712607
2.130937,-0.961180,17.905576,-27.600911
2.260460,-0.961180,17.910499,-27.489178
2.389983,-0.961180,17.915412,-27.377409
2.519506,-0.961180,17.920316,-27.265604
2.649029,-0.961180,17.925211,-27.153763
2.778552,-0.961180,17.930096,-27.041887
2.908075,-0.961180,17.934971,-26.929975
3.037598,-0.961180,17.939838,-26.818027
3.167121,-0.961180,17.944694,-26.706045
3.296644,-0.961180,17.949542,-26.594028
3.426167,-0.961180,17.954381,-26.481977
3.555690,-0.961180,17.959210,-26.369892
3.685213,-0.961180,17.964030,-26.257773
3.814736,-0.961180,17.968842,-26.145620
3.944259,-0.961180,17.973644,-26.033433
4.073782,-0.961180,17.978438,-25.921214
4.203305,-0.961180,17.983223,-25.808961
4.332828,-0.961180,17.987999,-25.696676
4.462351,-0.961180,17.992766,-25.584358
4.591874,-0.961180,17.997525,-25.472008
4.721397,-0.961180,18.002275,-25.359626
4.850920,-0.961180,18.007017,-25.247212
4.980443,-0.961180,18.011750,-25.134767
